"dataset_id","state","intercept","slope","rsquared","slope_sig","trend"
"EPA_forest","TX",-234.440533524343,0.127690717822314,0.994657192460948,"0.01","increase"
"EPA_forest","FL",349.49710472152,-0.149011927314088,0.999687532845858,"0.01","decrease"
"EPA_forest","CONUS",48.8699335958253,-0.00792885417160673,0.902462806600361,"0.01","decrease"
"EPA_forest","CA",158.025965628132,-0.0631966677908845,0.999670418186179,"0.01","decrease"
"EPA_forest","MT",-34.9883414187483,0.0305432154406733,0.9975610701076,"0.01","increase"
"EPA_forest","NV",-99.8245475558092,0.0540983065544777,0.998718458257589,"0.01","increase"
"EPA_forest","AZ",22.5822657828426,-0.00358044158515441,0.943551997848159,"0.01","decrease"
"EPA_forest","UT",-101.731952226889,0.0609864180604869,0.995681337299908,"0.01","increase"
"EPA_forest","KS",56.5689769395471,-0.0257907086255068,0.999416276924449,"0.01","decrease"
"EPA_forest","WY",93.0443818916241,-0.0382846008328193,0.184359109982365,"N/S","not sig"
"EPA_forest","NE",46.1842822854164,-0.0215044153953385,0.999301997507267,"0.01","decrease"
"EPA_forest","NM",-2.28171128576757,0.0103134466301255,0.996488020970947,"0.01","increase"
"EPA_forest","SD",-11.4063110411625,0.0075425385465189,0.99596812153514,"0.01","increase"
"EPA_forest","ID",-190.449952464138,0.114572773591102,0.998528661848717,"0.01","increase"
"EPA_forest","ND",-10.828567801932,0.00621198681636732,0.996478748274415,"0.01","increase"
"EPA_forest","IL",-58.4065169600246,0.035667552390604,0.999928281260304,"0.01","increase"
"EPA_forest","WA",80.3943730659845,-0.0138929933377528,0.947259313661064,"0.01","decrease"
"EPA_forest","CO",-49.0480210775374,0.0381325364328932,0.995411011551213,"0.01","increase"
"EPA_forest","MN",-77.6717215256787,0.0556067668297931,0.999987281147769,"0.01","increase"
"EPA_forest","OR",105.505552056707,-0.0283119265211548,0.9990986288884,"0.01","decrease"
"EPA_forest","MI",40.7032621674376,0.0072489757189094,0.978045434144795,"0.01","increase"
"EPA_forest","NC",175.501109548011,-0.0571905064439999,0.997082967823105,"0.01","decrease"
"EPA_forest","OK",775.665803143435,-0.371543896891832,0.997148601388066,"0.01","decrease"
"EPA_forest","MA",220.82897993424,-0.0800520011046313,0.998078011104306,"0.01","decrease"
"EPA_forest","VA",130.631665986308,-0.0333284888518486,0.997444720853003,"0.01","decrease"
"EPA_forest","GA",274.273219451259,-0.103010986471676,0.999769678116944,"0.01","decrease"
"EPA_forest","LA",-168.891513175864,0.11061369396968,0.998666140661321,"0.01","increase"
"EPA_forest","AL",98.0114508737172,-0.013322447774222,0.997045581847273,"0.01","decrease"
"EPA_forest","PA",290.928095741361,-0.11562465875777,0.999229178448354,"0.01","decrease"
"EPA_forest","MO",56.4664468827646,-0.0107316848625718,0.996956607796471,"0.01","decrease"
"EPA_forest","TN",70.7402688541225,-0.00905785597347867,0.91096079651597,"0.01","decrease"
"EPA_forest","NY",239.398130702027,-0.0882268059031444,0.999333209859868,"0.01","decrease"
"EPA_forest","ME",178.88737165322,-0.0446393451927187,0.997294204769186,"0.01","decrease"
"EPA_forest","MS",150.189547355807,-0.0426577011849358,0.991624463773375,"0.01","decrease"
"EPA_forest","WV",283.222929510926,-0.101647531830103,0.997215278706299,"0.01","decrease"
"EPA_forest","OH",220.179856609364,-0.0944829639700342,0.999630415796982,"0.01","decrease"
"EPA_forest","MD",305.88411327419,-0.132712060159942,0.99798387037267,"0.01","decrease"
"EPA_forest","SC",192.465562804988,-0.0622736053306113,0.998082934305207,"0.01","decrease"
"EPA_forest","NH",321.096279643335,-0.11860223725311,0.998621005228354,"0.01","decrease"
"EPA_forest","NJ",50.0473277223614,-0.00374735863126073,0.938190912340665,"0.01","decrease"
"EPA_forest","VT",375.5387198674,-0.148338358778683,0.999682158921697,"0.01","decrease"
"EPA_forest","CT",-290.324708678081,0.172094844030819,0.997786424583299,"0.01","increase"
"EPA_forest","DE",283.722859258304,-0.126852697426146,0.998723287242631,"0.01","decrease"
"EPA_forest","RI",224.124439178599,-0.0842818397749391,0.998976243206196,"0.01","decrease"
"EPA_forest","IA",-23.1075912621271,0.0153783251235108,0.999323039418386,"0.01","increase"
"EPA_forest","WI",129.151598572527,-0.0398726519438294,0.994405525695161,"0.01","decrease"
"EPA_forest","AR",178.43227512132,-0.0602834337254772,0.994822498492187,"0.01","decrease"
"EPA_forest","KY",254.682899962257,-0.102077985839642,0.999368044073666,"0.01","decrease"
"EPA_forest","IN",-3.38627058869118,0.011954197643177,0.934337048694948,"0.01","increase"
"FIA_forest","TX",-1487.27691358117,0.756301602905398,0.148987182015104,"N/S","not sig"
"FIA_forest","FL",-103.420425249775,0.0760157078888626,0.0896754198114675,"N/S","not sig"
"FIA_forest","CONUS",434.424983964996,-0.197946569826445,0.745642820617068,"0.01","decrease"
"FIA_forest","CA",583.290458445865,-0.274790596366376,0.672787050200539,"0.01","decrease"
"FIA_forest","MT",112.451899216407,-0.0423718703735096,0.105674659930638,"N/S","not sig"
"FIA_forest","NV",163.272258986198,-0.0737966126118841,0.190745414092339,"N/S","not sig"
"FIA_forest","AZ",56.6539158434482,-0.0157107868694809,0.00681884069126728,"N/S","not sig"
"FIA_forest","UT",248.937427572227,-0.107025480926286,0.269451891530838,"0.05","decrease"
"FIA_forest","KS",-105.133466316749,0.0545464336994022,0.280978948032378,"0.05","increase"
"FIA_forest","WY",2277.58463927397,-1.12297232483769,0.317718134292768,"N/S","not sig"
"FIA_forest","NE",-36.973622307657,0.0197955233099857,0.0775737080614578,"N/S","not sig"
"FIA_forest","NM",-133.159321774869,0.082069790497735,0.0554311362183718,"N/S","not sig"
"FIA_forest","SD",-53.4951525111469,0.0284994156076316,0.200679736103544,"N/S","not sig"
"FIA_forest","ID",73.5052785149963,-0.0163518275283829,0.00801658585307135,"N/S","not sig"
"FIA_forest","ND",-20.1661716488627,0.0109033106125901,0.0558221396380523,"N/S","not sig"
"FIA_forest","IL",-161.075725434007,0.0865669575559292,0.125267117037362,"N/S","not sig"
"FIA_forest","WA",490.528033072675,-0.218583966852626,0.624095655185023,"0.01","decrease"
"FIA_forest","CO",-42.1975817195691,0.0380556590830381,0.0383519975158695,"N/S","not sig"
"FIA_forest","MN",-299.958915920931,0.165941160055569,0.643101626106617,"0.01","increase"
"FIA_forest","OR",231.868688613156,-0.0915768233629581,0.2670166062269,"0.05","decrease"
"FIA_forest","MI",-352.670339807838,0.202719621614525,0.25566597284792,"0.05","increase"
"FIA_forest","NC",-4.72986580706905,0.0322579803001362,0.0411506452828755,"N/S","not sig"
"FIA_forest","OK",-1235.69312660833,0.625994285050883,0.210105904505505,"N/S","not sig"
"FIA_forest","MA",604.786584321512,-0.270778610817142,0.231486167681936,"N/S","not sig"
"FIA_forest","VA",-18.9112841371727,0.0408450162611277,0.0704372195307419,"N/S","not sig"
"FIA_forest","GA",293.495545275745,-0.112660528097466,0.318648926788861,"0.01","decrease"
"FIA_forest","LA",-133.614790361213,0.0934378117038504,0.0160129318851236,"N/S","not sig"
"FIA_forest","AL",-68.6864854377119,0.0693716926480865,0.175570531804305,"N/S","not sig"
"FIA_forest","PA",-269.010768996829,0.162007527240591,0.309389845140864,"0.05","increase"
"FIA_forest","MO",-210.690968842677,0.121868831024119,0.2284750836435,"0.05","increase"
"FIA_forest","TN",108.507930028227,-0.0278474665108713,0.0552206635122748,"N/S","not sig"
"FIA_forest","NY",139.806875072336,-0.0389479763399379,0.0239932941246198,"N/S","not sig"
"FIA_forest","ME",221.47900251655,-0.0659250201631127,0.36200076651473,"0.01","decrease"
"FIA_forest","MS",302.543570841633,-0.118337215181169,0.279651766503584,"N/S","not sig"
"FIA_forest","WV",351.754988923226,-0.136375289754627,0.179530143099477,"N/S","not sig"
"FIA_forest","OH",244.708981482043,-0.10704017698943,0.154673424909988,"N/S","not sig"
"FIA_forest","MD",-96.9777235742584,0.0674750601327238,0.011049369510747,"N/S","not sig"
"FIA_forest","SC",191.391458327875,-0.0616343800677876,0.168447754756631,"N/S","not sig"
"FIA_forest","NH",387.451676155187,-0.151360289064968,0.117732527547883,"N/S","not sig"
"FIA_forest","NJ",194.343436409392,-0.0759371917593861,0.0109066693993718,"N/S","not sig"
"FIA_forest","VT",460.141831009113,-0.190803926073772,0.207735216746854,"N/S","not sig"
"FIA_forest","CT",-409.827694687599,0.231707808422541,0.079332999337595,"N/S","not sig"
"FIA_forest","DE",521.07423554411,-0.244961503180585,0.112454525547199,"N/S","not sig"
"FIA_forest","RI",-192.476892042725,0.122138353183839,0.0176220042999061,"N/S","not sig"
"FIA_forest","IA",-18.8220096890408,0.0132679207946824,0.0126199501616031,"N/S","not sig"
"FIA_forest","WI",-337.544240628196,0.191886005516048,0.556201672465574,"0.01","increase"
"FIA_forest","AR",-202.869864189899,0.128903308993154,0.588735029974502,"0.01","increase"
"FIA_forest","KY",0.829623955105803,0.0239241016709814,0.00895436070483996,"N/S","not sig"
"FIA_forest","IN",-108.188824103526,0.064024961200303,0.104063154744521,"N/S","not sig"
"FIA_timberland","TX",-12.2597781433923,0.01001613648633,0.00239484825837479,"N/S","not sig"
"FIA_timberland","FL",299.189126824871,-0.126728906888972,0.412301184536204,"0.01","decrease"
"FIA_timberland","CONUS",227.230513524624,-0.0998553550617162,0.807915786666059,"0.01","decrease"
"FIA_timberland","CA",316.419637145706,-0.149487760427467,0.774944675377807,"0.01","decrease"
"FIA_timberland","MT",157.496532127097,-0.0678809940974726,0.293631395467876,"0.05","decrease"
"FIA_timberland","NV",8.9414060820248,-0.00427833324080965,0.027955604198812,"N/S","not sig"
"FIA_timberland","AZ",-7.55143124144756,0.00575557909384026,0.00574255319273973,"N/S","not sig"
"FIA_timberland","UT",102.442565918725,-0.0474481510249651,0.19160360505821,"N/S","not sig"
"FIA_timberland","KS",-88.9591155202469,0.0463620242090871,0.262656983093111,"0.05","increase"
"FIA_timberland","WY",1153.46311736505,-0.568579478241851,0.29756308195003,"N/S","not sig"
"FIA_timberland","NE",-35.0629897182977,0.0187315502207623,0.0860434782450352,"N/S","not sig"
"FIA_timberland","NM",-27.5369299475329,0.0165032113943129,0.0162244436942393,"N/S","not sig"
"FIA_timberland","SD",-51.6172204270997,0.0274264126162266,0.177478478120737,"N/S","not sig"
"FIA_timberland","ID",76.7151917618511,-0.0225848584140107,0.00691219001809875,"N/S","not sig"
"FIA_timberland","ND",13.5823092653956,-0.00621442074118033,0.0267708087420405,"N/S","not sig"
"FIA_timberland","IL",-143.921080225987,0.0776277078364712,0.116959584989805,"N/S","not sig"
"FIA_timberland","WA",390.392529791338,-0.173679998595499,0.560476027266428,"0.01","decrease"
"FIA_timberland","CO",186.258447474614,-0.0845914444584821,0.214955612440506,"N/S","not sig"
"FIA_timberland","MN",-273.043174098281,0.150824916846769,0.630395757742944,"0.01","increase"
"FIA_timberland","OR",98.4028159573958,-0.0299432493318583,0.0918620873341737,"N/S","not sig"
"FIA_timberland","MI",-317.191920875881,0.183677533446175,0.197147253416677,"0.05","increase"
"FIA_timberland","NC",41.6363147762169,0.00815865903685355,0.00251955940848391,"N/S","not sig"
"FIA_timberland","OK",-608.242580160714,0.309097939256454,0.128811558195735,"N/S","not sig"
"FIA_timberland","MA",258.087752400578,-0.0998885729589175,0.0402003361080295,"N/S","not sig"
"FIA_timberland","VA",74.6088206964969,-0.00691006677398452,0.00185856737556238,"N/S","not sig"
"FIA_timberland","GA",288.49047898149,-0.110878150989262,0.373066870816351,"0.01","decrease"
"FIA_timberland","LA",-54.6660935867337,0.0536848973632879,0.00531126892138321,"N/S","not sig"
"FIA_timberland","AL",-69.919556427886,0.0698354848875805,0.179515703308451,"N/S","not sig"
"FIA_timberland","PA",-303.164809532075,0.177961330488173,0.397466893509708,"0.01","increase"
"FIA_timberland","MO",-234.017791027887,0.132866304233412,0.267947619631633,"0.05","increase"
"FIA_timberland","TN",156.211273801115,-0.0525953338937315,0.124463161406444,"N/S","not sig"
"FIA_timberland","NY",235.966120708004,-0.0918502979689989,0.10809298206466,"N/S","not sig"
"FIA_timberland","ME",271.603616393334,-0.0924284478290834,0.416480383727232,"0.01","decrease"
"FIA_timberland","MS",337.424915718853,-0.135981634259824,0.313238243520282,"N/S","not sig"
"FIA_timberland","WV",411.781475365828,-0.167196950843894,0.254416902291566,"0.05","decrease"
"FIA_timberland","OH",239.902440653609,-0.105164822839494,0.163914114046113,"N/S","not sig"
"FIA_timberland","MD",7.39287760663418,0.0133750157048478,0.000418944123365663,"N/S","not sig"
"FIA_timberland","SC",221.612652521642,-0.0771185862809391,0.275507570914178,"0.05","decrease"
"FIA_timberland","NH",364.399506365198,-0.142401825638219,0.088713587139504,"N/S","not sig"
"FIA_timberland","NJ",435.384929440366,-0.198408566150776,0.0611463032145884,"N/S","not sig"
"FIA_timberland","VT",609.329406539969,-0.266938424038803,0.368829245674321,"0.01","decrease"
"FIA_timberland","CT",-528.130349409413,0.289955640728803,0.141112931287734,"N/S","not sig"
"FIA_timberland","DE",436.894193961142,-0.203683413310625,0.0610760097217678,"N/S","not sig"
"FIA_timberland","RI",27.869571547435,0.0116809880518114,0.000149211558534336,"N/S","not sig"
"FIA_timberland","IA",-10.7321908274024,0.0090732046822277,0.00617515015824756,"N/S","not sig"
"FIA_timberland","WI",-315.096738807783,0.179953487288809,0.591911884933827,"0.01","increase"
"FIA_timberland","AR",-223.624334344911,0.138408761081928,0.499307031033848,"0.01","increase"
"FIA_timberland","KY",-13.3175797386474,0.0305699395432686,0.0150829675283579,"N/S","not sig"
"FIA_timberland","IN",-107.272802353878,0.0632553178112619,0.110275036615389,"N/S","not sig"
"Hansen_GFC","TX",259.905158955705,-0.12550500613578,0.995595361079816,"0.01","decrease"
"Hansen_GFC","FL",1154.8820418993,-0.559104829248041,0.997577065597244,"0.01","decrease"
"Hansen_GFC","CONUS",417.898207864481,-0.197241621764005,0.999309009261232,"0.01","decrease"
"Hansen_GFC","CA",333.346755051445,-0.15849413479698,0.982847709386886,"0.01","decrease"
"Hansen_GFC","MT",248.398689093534,-0.117471380268757,0.959941472872451,"0.01","decrease"
"Hansen_GFC","NV",6.78700412777983,-0.00287349017441112,0.955186760738835,"0.01","decrease"
"Hansen_GFC","AZ",40.957791007792,-0.0191144077574041,0.952414309702611,"0.01","decrease"
"Hansen_GFC","UT",57.3964742119735,-0.0260340774435589,0.979064990510711,"0.01","decrease"
"Hansen_GFC","KS",6.55404008995394,-0.00204216074674816,0.989313620557971,"0.01","decrease"
"Hansen_GFC","WY",106.120890609369,-0.0496609865545467,0.988603009258232,"0.01","decrease"
"Hansen_GFC","NE",3.6150789540889,-0.00144287334401415,0.958345153169228,"0.01","decrease"
"Hansen_GFC","NM",43.2669969056483,-0.0197604160332708,0.961998075265201,"0.01","decrease"
"Hansen_GFC","SD",38.3596225301333,-0.0185722048547643,0.926422352172358,"0.01","decrease"
"Hansen_GFC","ID",495.007814570152,-0.235147618066394,0.992614957772281,"0.01","decrease"
"Hansen_GFC","ND",3.16644840117299,-0.00104008419566634,0.901821323350654,"0.01","decrease"
"Hansen_GFC","IL",23.1696806772812,-0.00571638754100789,0.963195263917075,"0.01","decrease"
"Hansen_GFC","WA",837.207293232357,-0.398656071049715,0.995519472683598,"0.01","decrease"
"Hansen_GFC","CO",105.020979241457,-0.0474397372262635,0.973831185097465,"0.01","decrease"
"Hansen_GFC","MN",306.694908296821,-0.13860332372119,0.996313751027231,"0.01","decrease"
"Hansen_GFC","OR",611.149054493881,-0.290741947356861,0.993084671408596,"0.01","decrease"
"Hansen_GFC","MI",359.848926230111,-0.155468892156464,0.993388198822275,"0.01","decrease"
"Hansen_GFC","NC",1325.37514626653,-0.636043391830697,0.999012671288076,"0.01","decrease"
"Hansen_GFC","OK",202.063886037629,-0.0945451911986123,0.995856969827745,"0.01","decrease"
"Hansen_GFC","MA",268.271157865117,-0.102423264412886,0.977881633211714,"0.01","decrease"
"Hansen_GFC","VA",1069.16622247863,-0.5053444410604,0.99894189717094,"0.01","decrease"
"Hansen_GFC","GA",1952.51313571759,-0.949224409631896,0.999632122838732,"0.01","decrease"
"Hansen_GFC","LA",1601.62650987908,-0.777463042902775,0.995803247278163,"0.01","decrease"
"Hansen_GFC","AL",2168.83840887412,-1.05464235789038,0.999297237235006,"0.01","decrease"
"Hansen_GFC","PA",252.948185940462,-0.0980564218155193,0.997164592514874,"0.01","decrease"
"Hansen_GFC","MO",200.264186267744,-0.084534942924457,0.989509445680314,"0.01","decrease"
"Hansen_GFC","TN",584.810804326819,-0.267512125389687,0.993084229647413,"0.01","decrease"
"Hansen_GFC","NY",164.976823370789,-0.0525168726672192,0.983178476892578,"0.01","decrease"
"Hansen_GFC","ME",1116.08789203131,-0.519913674304109,0.997364393603482,"0.01","decrease"
"Hansen_GFC","MS",1836.49815336424,-0.891186679901509,0.99898473684332,"0.01","decrease"
"Hansen_GFC","WV",415.744677542624,-0.170404229142458,0.989693960146596,"0.01","decrease"
"Hansen_GFC","OH",151.432749686971,-0.0616762596803722,0.997969969167975,"0.01","decrease"
"Hansen_GFC","MD",224.340907745273,-0.0928218117005168,0.990975622374594,"0.01","decrease"
"Hansen_GFC","SC",1927.58920827314,-0.935948561137849,0.999590117515232,"0.01","decrease"
"Hansen_GFC","NH",674.995972831843,-0.297404544512392,0.994586255714441,"0.01","decrease"
"Hansen_GFC","NJ",171.243160731778,-0.0630265264989511,0.989859179837304,"0.01","decrease"
"Hansen_GFC","VT",272.343094716114,-0.0988866194832296,0.993823084922753,"0.01","decrease"
"Hansen_GFC","CT",210.662168586447,-0.0717742712006433,0.985716548919642,"0.01","decrease"
"Hansen_GFC","DE",254.869124492427,-0.114568846065031,0.993480826288159,"0.01","decrease"
"Hansen_GFC","RI",343.585222067267,-0.142183484617065,0.820064298530456,"0.01","decrease"
"Hansen_GFC","IA",9.78439944803334,-0.00209758941398876,0.946904366040122,"0.01","decrease"
"Hansen_GFC","WI",277.453602741104,-0.117888105400165,0.995047947385121,"0.01","decrease"
"Hansen_GFC","AR",1296.88242633773,-0.624135760280178,0.996556470491539,"0.01","decrease"
"Hansen_GFC","KY",279.463110314972,-0.116655184597569,0.996379811148426,"0.01","decrease"
"Hansen_GFC","IN",43.0003109763928,-0.012402832524791,0.953239840957305,"0.01","decrease"
"LCMAP_trees","TX",112.83858427708,-0.0507697152527072,0.304965645338535,"0.05","decrease"
"LCMAP_trees","FL",240.723083342136,-0.10952932044501,0.808595943115898,"0.01","decrease"
"LCMAP_trees","CONUS",106.765749378737,-0.0395800711054844,0.980831530309778,"0.01","decrease"
"LCMAP_trees","CA",249.767721968966,-0.112343396332616,0.943089448068275,"0.01","decrease"
"LCMAP_trees","MT",69.1529218177764,-0.0233480278040432,0.627252476556917,"0.01","decrease"
"LCMAP_trees","NV",50.9288655473753,-0.0197414071594158,0.973455766106962,"0.01","decrease"
"LCMAP_trees","AZ",140.602684793343,-0.0625933580709147,0.958213693299616,"0.01","decrease"
"LCMAP_trees","UT",118.02834964409,-0.0457070538453653,0.976026914101881,"0.01","decrease"
"LCMAP_trees","KS",-6.39065269876092,0.00493015371397401,0.925334613998157,"0.01","increase"
"LCMAP_trees","WY",18.6168655233468,-0.00286170297298519,0.15817379862049,"N/S","not sig"
"LCMAP_trees","NE",-14.3561278117253,0.00808143343812387,0.925398226518597,"0.01","increase"
"LCMAP_trees","NM",132.490432365726,-0.0577636187912639,0.989388787743697,"0.01","decrease"
"LCMAP_trees","SD",-12.6214541631861,0.00798579409984036,0.363762239054841,"0.01","increase"
"LCMAP_trees","ID",313.220176635767,-0.139192992519136,0.977862807797281,"0.01","decrease"
"LCMAP_trees","ND",-30.1308263993314,0.0158464888239138,0.99678207298267,"0.01","increase"
"LCMAP_trees","IL",18.9152581368379,-0.00156491559844079,0.22110506843818,"0.05","decrease"
"LCMAP_trees","WA",187.413394068225,-0.0713138121657988,0.871304173144067,"0.01","decrease"
"LCMAP_trees","CO",119.858802527471,-0.0451443231792823,0.942855720290254,"0.01","decrease"
"LCMAP_trees","MN",33.0792118202288,-0.00525300477606564,0.710456485930989,"0.01","decrease"
"LCMAP_trees","OR",85.3126494528474,-0.0231207764707562,0.364973030124763,"0.01","decrease"
"LCMAP_trees","MI",67.6018399068663,-0.0142278582763117,0.965863760883303,"0.01","decrease"
"LCMAP_trees","NC",149.238262690127,-0.0515800975694067,0.703369567926291,"0.01","decrease"
"LCMAP_trees","OK",82.6826595948949,-0.0300754186238132,0.274793168443617,"0.05","decrease"
"LCMAP_trees","MA",197.016071512096,-0.0714307791903263,0.98134050983377,"0.01","decrease"
"LCMAP_trees","VA",275.741390853822,-0.107072405093921,0.976953546144623,"0.01","decrease"
"LCMAP_trees","GA",329.740675894202,-0.140175415070811,0.742550708829548,"0.01","decrease"
"LCMAP_trees","LA",-12.2648004485508,0.0188449630033625,0.245936747497547,"0.05","increase"
"LCMAP_trees","AL",91.337148160683,-0.0162950220153979,0.121610378758893,"N/S","not sig"
"LCMAP_trees","PA",132.103916094339,-0.0347559567009473,0.996312899956967,"0.01","decrease"
"LCMAP_trees","MO",117.02004140347,-0.0391398011969931,0.989394271045197,"0.01","decrease"
